account,whitelisted_PLTS,whitelisted_pHRMS,whitelisted_pHRMS_WEI,airdropped_pHRMS,airdropped_WEI,total_pHRMS,total_PLTS
0x74Bb0C1283Be78aab0B99B7e6150878090Adc618,76.46060402159134,50.541755204341555,50541755204341560000,0,0,50.541755204341555,76.46060402159134
0xABAf155BF94bf814D455862c9eC484D0f8712fAB,10.125064629119658,6.692839331593506,6692839331593506000,0,0,6.692839331593506,10.125064629119658
0x907dF8299fa5f31a363488cf05855DBfDD22Ff3f,395.1970286137933,261.23193418719467,261231934187194800000,0,0,261.23193418719467,395.1970286137933
0xc10892DA35BF6D62ec482329656143F701782298,222.5649972125928,147.11923545617458,147119235456174590000,15.393428508602534,15393428508602534000,162.51266396477712,245.85249162137083
0x0D8CEb3e893349297f853bE0943deB33565a09f2,170.17826798080918,112.49071952081451,112490719520814500000,8.000340961193437,8000340961193437000,120.49106048200795,182.28134789559184
0x63c4ccD81c7F2e59F1DdB8a931ABE6616995e899,1134,749.5932203927999,749593220392800000000,661.0169492,661016949200000000000,1410.6101695928,2134
0x9EE60C1f24Fdc2947B4B37Da3039526F5F59F0F0,17.470179337165547,11.548084647430048,11548084647430048000,0,0,11.548084647430048,17.470179337165547
0x7cef2432A2690168Fb8eb7118A74d5f8EfF9Ef55,50,33.05084746,33050847460000000000,0,0,33.05084746,50
0xF44f93ad7372eA777Fe685D79342015B9433a38b,66.77029512580246,44.13629678124157,44136296781241580000,0,0,44.13629678124157,66.77029512580246
0x8a35B2e7b3bC3794bDd8d0e2Cb0D7d60e03fd491,178.50532711730486,117.99504674702887,117995046747028850000,3.2634986006514266,3263498600651427000,121.25854534768028,183.44241474357693
0x838B15386DB3c7969A58EA523F8A4E86351D499B,784.7712292826111,518.7470838003253,518747083800325060000,0,0,518.7470838003253,784.7712292826111
0xE4246eE6eFE38109b7e6a2b409D7B21533F113b4,2797.8425307199477,1849.4213339985072,1.8494213339985069e+21,0,0,1849.4213339985072,2797.8425307199477
0x0B9A09B91fBFe19E16B4803aCf21bC14c65A51FB,27730.06148968685,18330.04064704122,1.833004064704122e+22,0,0,18330.04064704122,27730.06148968685
0xf1294Ab9c2d72b8131e4f2760168C177D46E00d0,5444.351703839059,3598.808753643516,3.5988087536435153e+21,0,0,3598.808753643516,5444.351703839059
0xD2D36ed993A2DeF97105e47D6004e9a0e3806453,130.21846027361977,86.07660933958954,86076609339589530000,0,0,86.07660933958954,130.21846027361977
0x82066D83Ff8b010e419a9EC7c7015EDcFa1c07f0,1830.959247965241,1210.2950961995098,1.21029509619951e+21,0,0,1210.2950961995098,1830.959247965241
0x0e48DA4CB9800E630D75165D32CE9be2B2F1285C,1097,725.1355932724,725135593272400000000,0,0,725.1355932724,1097
0x5e856C7b48758DFDc11065a3D99D5A87e1C16fE1,203.90311511130483,134.7834150832511,134783415083251140000,0,0,134.7834150832511,203.90311511130483
0x3300E06d7e5992f260258D14A4Aa9CCa56346A93,3.8580833788357465,2.550258504837233,2550258504837233000,0,0,2.550258504837233,3.8580833788357465
0xab12d343c71948158288fA0c65D99df6de496297,1931.727910704191,1276.9048902181744,1.2769048902181742e+21,0,0,1276.9048902181744,1931.727910704191
0x80Ad09f654299397903f9668791ACd122FCe9b2A,2012.7809624212678,1330.4823311875462,1.3304823311875462e+21,0,0,1330.4823311875462,2012.7809624212678
0x2e72E1A5958B906C9eA0C686aDE24Eb7A22f38ac,1095.279820808172,723.9985256709406,723998525670940600000,0,0,723.9985256709406,1095.279820808172
0x2493C86584C8e4249FF0ed8c794a7277B7E6a641,41822.13601001585,27645.140754368138,2.764514075436813e+22,0,0,27645.140754368138,41822.13601001585
0x6ab963bf11b13E49a3C6E9228E19115448bCF69A,40.77290842591154,26.951583537707013,26951583537707012000,6.34057725277407,6340577252774070000,33.292160790481084,45.83816111822111
0x92c6688F78f4e0fbdAb1E73D04649660D9306B59,45.62809392941152,30.160943447030633,30160943447030637000,0,0,30.160943447030633,45.62809392941152
0xa509C3Fbc0bEb4eDfD7e7CcDA2bBC940CCE66e01,119.97083351101361,79.30275436043135,79302754360431360000,0,0,79.30275436043135,119.97083351101361
0x560a757a2dd9E78A904879E858d970Bd92133cbc,304.58943774059003,201.33878089382813,201338780893828120000,17.8944702176651,17894470217665098000,219.23325111149322,331.660559349986
0xf35E2f3E5b18F80f236175d481a751e5D8B659ee,43.307641294893735,28.62708492579859,28627084925798593000,0,0,28.62708492579859,43.307641294893735
0x673b047b8B2041763775fA7d61Aa94D48aDcFCBA,232.8622416273646,153.92588854439384,153925888544393850000,23.082711866064,23082711866064000000,177.00860041045783,267.7822416273646
0xDe1D39ceDd03170090B9AD6453B1B5881593F472,12864.168430416667,8503.43336986898,8.503433369868975e+21,0,0,8503.43336986898,12864.168430416667
0x30D80B65D7d5Cd7Ba68735f2f540F82187025e38,636.5598856713337,420.7768736095658,420776873609565800000,0,0,420.7768736095658,636.5598856713337
0x1Aff336E1772725569b18c419d4179c376BdCE29,950.4317964655116,628.2515265223078,628251526522307600000,0,0,628.2515265223078,950.4317964655116
0xDe8393250906Cc2eDA511fB665ccA04faed9f433,354.63939756301704,234.42265264323134,234422652643231300000,0,0,234.42265264323134,354.63939756301704
0xF43440d2C5a1Dd837E399186AE3d0EB710Bc22B9,11.601092931443675,7.668519056928585,7668519056928583000,0,0,7.668519056928585,11.601092931443675
0x01d2568fF09C114c82Fd18E4bc9757291cC06Fb2,888.1167138943377,587.0602007519643,587060200751964400000,0,0,587.0602007519643,888.1167138943377
0xB71047F9Fa56866D2F84A4E20Dd6ed4a3A509a42,8356.447309512394,5523.75330668443,5.523753306684429e+21,0,0,5523.75330668443,8356.447309512394
0x5aE38F454b3BF2F323FB3D11a9869Dc181Ae74b9,998.4147459555311,659.9690694078184,659969069407818100000,0,0,659.9690694078184,998.4147459555311
0x1C31E66dcb229f32785512D4dcC46a7367f51f72,26.38120106483165,17.438421044106807,17438421044106807000,0,0,17.438421044106807,26.38120106483165
0xd7E0944b3166E0b7e4c3616d0c13A2fC5627cFA5,12610,8335.423729412,8.335423729411999e+21,0,0,8335.423729412,12610
0x35C6c4149750274a9d78B2fE98BB2fACd2CEcAF0,2.2120761139261376,1.462219804225647,1462219804225647000,0,0,1.462219804225647,2.2120761139261376
0x1d1653A4F05abC69EE1D995624AB5F004a0b38a2,2576.3390511318908,1703.0037796840252,1.7030037796840252e+21,0,0,1703.0037796840252,2576.3390511318908
0x7E7257eD884c00385e6CAf99E25E9486EC4eaa71,30.872886190121573,20.407501042392973,20407501042392973000,352.2560502720066,352256050272006600000,372.66355131439957,560.286259528469
0xC83d64526e9b023b7f35816E0E232E7309F276C3,25.874092107910275,17.10321342849065,17103213428490650000,0,0,17.10321342849065,25.874092107910275
0x6B4Ef28CfEfb8BAe6c6973c96033d30691412A83,108.93485065053397,72.00778263857359,72007782638573590000,0,0,72.00778263857359,108.93485065053397
0x2A2eD130f35a3801c8efeF7A9C77E16115C1aC7D,59.657939120506995,39.43490891299685,39434908912996860000,0,0,39.43490891299685,59.657939120506995
0x7bcdf436cC54b7e4e29D002C0B527E4231865E27,111.54685928426949,73.73436461692951,73734364616929500000,11.824676025571424,11824676025571426000,85.55904064250093,129.43547173192658
0xd4B57DcC298cAB64cEF93d39F9FEE1b015D9B313,550.0531882989484,363.59448042710403,363594480427104000000,0,0,363.59448042710403,550.0531882989484
0x2E59dcd5370DD1240A5cC54E6dB2707f6Da10D33,422.5071115205559,279.2843618726219,279284361872621930000,9.846879466966742,9846879466966740000,289.1312413395886,427.80627413594294
0xB1948e4A57BAc5099903eCC14E6f5B988fabd05e,2734.5667248618693,1807.5949538520285,1.8075949538520287e+21,0,0,1807.5949538520285,2734.5667248618693
0x4dbEd9cCB58aa38ee94A70F88d3B03b9AB6ADE03,786.953141475518,520.1893647415028,520189364741502860000,0,0,520.1893647415028,786.953141475518
0xaB1a27Ed3c6832B864E1fA2bE09b3336A7Ea620d,266.2714837687979,176.00996385980807,176009963859808100000,0,0,176.00996385980807,266.2714837687979
0xdd8Fd8cEfd4A6Db531cC00CEF1ce46009fba7158,287.63080189200105,190.1288351626001,190128835162600100000,0,0,190.1288351626001,287.63080189200105
0x07650Be74365A4298C90e91BDb9897058353cd4c,82.38094006715106,54.455197675416215,54455197675416220000,0,0,54.455197675416215,82.38094006715106
0x0acc7B9F18a20b7de3651355d52CA7338784B794,79.57050736746503,52.59745402633785,52597454026337850000,0.9825530510863703,982553051086370300,53.58000707742422,81.05693377797616
0xe9414A33c911BC82E4AB6954e653890d6D89FE29,746.3255916198025,493.3338656824069,493333865682406870000,0,0,493.3338656824069,746.3255916198025
0x260E50dFc9ee172919fE947cE2C98704A5D33894,5758.9986378410385,3806.795710032639,3.806795710032637e+21,0,0,3806.795710032639,5758.9986378410385
0x690D4Ad41756F7d6adBC4F450bF43A433Ee03229,20.380425122476176,13.471806437858238,13471806437858238000,0,0,13.471806437858238,20.380425122476176
0x7b0206cA776e27Be8dCf571b6520865ee2da2188,27.68354586489061,18.299293030648272,18299293030648270000,0,0,18.299293030648272,27.68354586489061
0x2de90d807ce1db2b277B323Db72d3714090C213B,0.6758714852944868,0.4467625072606343,446762507260634300,0,0,0.4467625072606343,0.6758714852944868
0x67f20588a35587c0d3fFa04eaB363EA39ac83b7f,2422.4328565139276,1601.2691764546778,1.6012691764546778e+21,4.16383007494879,4163830074948790300,1605.4330065296265,2428.731984062757
0x5632B46C98d5C26806237a79D3E28fC36c24Ef98,22.999953169609547,15.203358875918171,15203358875918176000,4.9862842384,4986284238400000000,20.189643114318173,27.999953169609547
0x83ad2F50Eff479E7AD79Fc6BFB3B7124C32C9047,34.68117418769334,22.924843956222837,22924843956222833000,0.6176228442925102,617622844292510300,23.542466800515346,35.25097942113607
0xdae1d37767b844dBeA0893a69Af3aC305C8C4179,17.85788840098289,11.80436690997178,11804366909971780000,0.38065354979479504,380653549794795140,12.185020459766573,18.317357949152058
0xd3D6C7Da352A0ac0c8CB41FA0Cb61382E5f393F7,7521.698272632026,4971.970044978131,4.971970044978132e+21,0,0,4971.970044978131,7521.698272632026
0xE1c442631d1Ad4F89ba7Efd8F899f584C4DFe80F,10.404305359524244,6.877422187297924,6877422187297923000,0,0,6.877422187297924,10.404305359524244
0x691a0AEDEfE19a4f05f8A4354A82B89E7974130c,2.897019833076618,1.9149792118321993,1914979211832199200,0,0,1.9149792118321993,2.897019833076618
0x9eBEBa96f4e3dE7C348c00D6268d43E93C137040,3055.1002299015213,2019.4730334697224,2.019473033469722e+21,0,0,2019.4730334697224,3055.1002299015213
0x30B70FB5576F02c11741355dAf6fD1B6fB1573FB,29.241426848552685,19.32907876568527,19329078765685264000,5.994614981863906,5994614981863907000,25.323693747549175,37.989070889673634
0xFe5ECf863250a9ba380E3D08BA8c66b2b4f71801,1940,1282.372881448,1.282372881448e+21,0,0,1282.372881448,1940
0x23152CCE1c72Cc6Fd0b7C375f342541Da39aa730,6.46,4.270169491832,4270169491832000000,0,0,4.270169491832,6.46
0xE79973D4d105912b499DA552f29DCD9e95b0b474,5.26,3.476949152792,3476949152792000000,0,0,3.476949152792,5.26
0xC361437Aa94576be8F59cad0198DDEc5c9932db2,6.67,4.408983051164,4408983051164000000,0,0,4.408983051164,6.67
0x451123d187c65049559d5F50A62b9aE11A351F00,13.966176506223658,9.231879386132677,9231879386132677000,5.730229153037425,5730229153037425000,14.962108539170103,22.63498471147841
0x92A11D075A6cC2eD7FeBbA538731575dD58b2ea3,1026.1249402473297,678.2859775003221,678285977500322200000,690.5898023605687,690589802360568500000,1368.8757798608908,2070.863359128055
0xA746c5B81790F59F8d11653eeD78ba4466928B66,43.21641755442142,28.56678448717697,28566784487176970000,0,0,28.56678448717697,43.21641755442142
0x2db9c72646D8a4843f767C78439BC67aeC4Dd415,68,44.9491525456,44949152545600004000,0,0,44.9491525456,68
0xbfCca80b9b9A92ee0015125EEa9596b1fd521f32,9.01,5.955762712292,5955762712292000000,0,0,5.955762712292,9.01
0xA4E5f574598e4c439bA31CcadE553D8a195CBCc6,0.6643734295468927,0.43916209752862817,439162097528628160,0,0,0.43916209752862817,0.6643734295468927
0xf212f8973e4b7751D09c21929191575679616Ef4,649.7353972011629,429.4861100451629,429486110045162800000,0,0,429.4861100451629,649.7353972011629
0x08528e30304CE983f9Dd1c3fa878E8ac7b4bd483,345.96031742874476,228.6856335710124,228685633571012540000,0,0,228.6856335710124,345.96031742874476
0x867e4737A47Eb2F3cba81894E205042d3dfed5FB,10411.742669911217,6882.338375520176,6.882338375520176e+21,0,0,6882.338375520176,10411.742669911217
0x2f7FBb9c9C46c131D8a81f5701741b8D67836765,368.46268899321257,243.5600825723218,243560082572321820000,0,0,243.5600825723218,368.46268899321257
0x7d3bE110329F177b4255305E450afECbf682b2A3,24.252489579065085,16.031306672058392,16031306672058393000,0,0,16.031306672058392,24.252489579065085
0xA90130c6f6561E9588D2C352A02f0f857b8578d4,406.4199414085539,268.65046976392506,268650469763925050000,0,0,268.65046976392506,406.4199414085539
0xA81D5d70AD189Ac45a80f406A5Af09CBCDABA02B,490.01635104033295,323.90911342279713,323909113422797140000,0,0,323.90911342279713,490.01635104033295
0x2130826B38ad8E96035554e4447293a4AE6eB17c,435.9172407710486,288.1486845981604,288148684598160420000,0,0,288.1486845981604,435.9172407710486
0xDDE1b196D30eEc5e2f593A36cB53D530Fe80EF57,1764.7010604986162,1166.497311260799,1.1664973112607995e+21,0,0,1166.497311260799,1764.7010604986162
0xFE98Ad5f4027F369B0684CeD52578EaF151b6Fd1,3093.293488540088,2044.719424774994,2.044719424774994e+21,660.6831670550938,660683167055093800000,2705.4025918300877,3270.3035840289567
0xE01d14aC4f6968c0ae75B303d0Dddc7333F024e9,34293.11520115018,22668.33038882843,2.2668330388828434e+22,9314.903136151263,9.314903136151261e+21,31983.233524979696,34293.11520115018
0xaf331D40470F674F3C98106186470C29ACE4B6f7,1600.8078500825193,1058.1611213169579,1.0581611213169576e+21,0,0,1058.1611213169579,1600.8078500825193
0x28499476078F0545265DeC9C68D8Bb31Ae3b7E01,58.905754007699244,38.93770180449503,38937701804495030000,0,0,38.93770180449503,58.905754007699244
0x488F991db6224ad44061D13FccEd5C77E9172FF6,10.839709244789354,7.165231535205694,7165231535205694000,0,0,7.165231535205694,10.839709244789354
0x52C612Bd92f40f06545439987Ad05B4203574296,811.1580382745319,536.1892117792879,536189211779288000000,0,0,536.1892117792879,811.1580382745319
0x655552B438D13027BD46dee323F301b37aB56c36,1372.2733868832713,907.0959676659315,907095967665931400000,410.44524075877507,410445240758775050000,1317.5412084247064,1403.5904516350547
0xb662eC6F8E8d5C5FFcbD92EEB62E08DEcCc34D1a,2.2855651014291407,1.510797270544679,1510797270544679200,0,0,1.510797270544679,2.2855651014291407
0x4740A119c363fdDE9266E1D86782A38177A9d760,2995.6974257529364,1980.2067730974998,1.9802067730975e+21,0,0,1980.2067730974998,2995.6974257529364
0xFFA0743a82c1172eE4294beeb229fD446e000989,7437.844929632103,4916.541564008102,4.916541564008101e+21,0,0,4916.541564008102,7437.844929632103
0x11272e9b0d08d1E400bAfd665Ee4C60A780139Dc,167.69045725799424,110.84623446663234,110846234466632340000,0,0,110.84623446663234,167.69045725799424
0xF62FBA1DcE320955Ee90faA7CF49ba8ca6a96e32,4476.535253663934,2959.0656763631814,2.959065676363181e+21,0,0,2959.0656763631814,4476.535253663934
0xa4001a9E01F0e5D908574a6F80c991d628e709b5,116.74953185232036,77.17341936554904,77173419365549030000,0,0,77.17341936554904,116.74953185232036
0xd39f985af48a2BEfD8b9bdA5f70b44fF07eFcCb9,4097.397809440297,2708.449399654988,2.708449399654988e+21,0,0,2708.449399654988,4097.397809440297
0xcBd009e3C2cFB44Ab092F2e3D21580a078B81e38,2088.3745144295335,1380.4509503152412,1.3804509503152416e+21,0,0,1380.4509503152412,2088.3745144295335
0x0b89abc702D930257763AFb084637F246644c5B3,97,64.1186440724,64118644072400000000,0,0,64.1186440724,97
0xDD06DF724A3F7b652939BDf3C60aBF2db8455a08,197.73487834687478,130.70610603528425,130706106035284280000,0,0,130.70610603528425,197.73487834687478
0xdfeC5Ef77668F8959dFbC67f741B14e5e6c14d6A,9.49839778335735,6.278601925042917,6278601925042917000,0,0,6.278601925042917,9.49839778335735
0x41fcc28CBA0245537B8833f4604674F38Fc7f20e,294.1087993806291,194.4109012994583,194410901299458280000,0,0,194.4109012994583,294.1087993806291
0xb09f1Ed23Eda8e6e45D3DDfc8dcDBE0050C48902,9999.999999999998,6610.169491999999,6.610169491999999e+21,0,0,6610.169491999999,9999.999999999998
0x509E5ed2f911A8D9E6e717b1F9F3B5E6d25Cf524,2778.46967468845,1836.615547807276,1.836615547807276e+21,0,0,1836.615547807276,2778.46967468845
0x9c1cBE6DbDe00D48b5266cB0427C152602A7ce69,692.8734381287394,458.0010862535743,458001086253574260000,0,0,458.0010862535743,692.8734381287394
0xe832f4B5B4Cdd27AB5D2964D564D1C80FAd9F3aB,3323.988782563931,2197.2129242254314,2.1972129242254318e+21,0,0,2197.2129242254314,3323.988782563931
0xDC922aA05B14dB5679c64d6D1822B5425D7e0Ab8,43.94003,29.045104578356476,29045104578356474000,0,0,29.045104578356476,43.94003
0x8676403e61d68861Ca4b186d03AA9698d660C518,2407.8574610967003,1591.634593042598,1.5916345930425982e+21,0,0,1591.634593042598,2407.8574610967003
0x0020894d62F818473FaAaf6ca391B4922b537FFA,2018.7371961311114,1334.4195026231491,1.3344195026231493e+21,56.732423224728585,56732423224728584000,1391.1519258478777,2104.563169721334
0xa39434c5CAB6ed62D631a7F8AF14d9f9ad8bEAD9,78.49506253080958,51.88656676137897,51886566761378970000,0,0,51.88656676137897,78.49506253080958
0x815B54E223d0B55D6c424751bcC8aF57f6446d9B,821.664651293637,543.1342610636018,543134261063601800000,0,0,543.1342610636018,821.664651293637
0x35d72C442fCD5DdD7B5105ED0FDD532DeCA79c40,3.6495056627750997,2.4123850992957205,2412385099295720400,0,0,2.4123850992957205,3.6495056627750997
0xB07594671b8742e381Ca079045Fcb9e435Df7EFD,28.15100643838935,18.60829239281369,18608292392813687000,0,0,18.60829239281369,28.15100643838935
0x1f1d0845f71559B06b047d5F399Fb39D52a08EF8,24.03689141274771,15.888792629906169,15888792629906170000,0,0,15.888792629906169,24.03689141274771
0x716008a4371137638f196eB2feFAAA960C05D47C,27.48509020047682,18.168110472806003,18168110472806000000,0,0,18.168110472806003,27.48509020047682
0xe2A3eEDeda9c77fD0F32c996d94a261D9A5Cd225,349.7915813804642,231.21816397995798,231218163979957930000,0,0,231.21816397995798,349.7915813804642
0x42595ccC546c4140FBbFe9B84B2d684e4A19Ed37,329.56642387351087,217.8489920676222,217848992067622200000,0,0,217.8489920676222,329.56642387351087
0x89Df4da80B46Ab143C5AEE3aB8FA4176a1822251,3158.8535918649154,2088.0557642640088,2.0880557642640085e+21,0,0,2088.0557642640088,3158.8535918649154
0xE00688c234ee6cA8D6b1B8033c2cb32037f192bE,875.4087367197301,578.6600124495018,578660012449501900000,0,0,578.6600124495018,875.4087367197301
0xB149d3a6f895b87353a8e6f41Cc424C5E517390d,17614.078177381467,11643.204219782992,1.1643204219782992e+22,0,0,11643.204219782992,17614.078177381467
0x2a23Ee4D575499ec9AC58dCfD3960C5D3f1F0d3B,1485.0649291574819,981.6530888355927,981653088835592700000,0,0,981.6530888355927,1485.0649291574819
0xd918736286a63E0637A9FA521E60C90A5Cc0fda4,27.587412617669944,18.23574732485377,18235747324853772000,0,0,18.23574732485377,27.587412617669944
0x12392b11De1386cE077E3D84D4386dC06Ff031dF,110.6248095709533,73.1248741284225,73124874128422500000,0,0,73.1248741284225,110.6248095709533
0xb5F7e615717C82fd71842BeA8B758EE5d0Cdc84B,134.76038012082728,89.07889534050156,89078895340501570000,0,0,89.07889534050156,134.76038012082728
0xf9d260696a365c93B02C20F50087fa751097f17b,236.98404660072467,156.65047149308162,156650471493081630000,290.02826724953525,290028267249535250000,446.6787387426169,675.7447585621106
0xaAd1d3A858C80887E85d8E3769be5f27ABA19DC9,242.1105364208195,160.0391681540656,160039168154065570000,0,0,160.0391681540656,242.1105364208195
0xcD8A9a492815C35734B0C4B574d5b874c1D26B96,3694.3978725027046,2442.059610812708,2.4420596108127083e+21,0,0,2442.059610812708,3694.3978725027046
0x36Ab329AEDDdF84780573DF2BFABc0C4a01617fD,86.67525941495596,57.293815549592765,57293815549592764000,0,0,57.293815549592765,86.67525941495596
0x4A17087118BB70616392E93D8cA1c745B8f6aF52,66.8556629548372,44.192726363149944,44192726363149950000,0,0,44.192726363149944,66.8556629548372
0x85A38Cb541C88Cb268eB973d922b2645d0e23b7F,35.25476583909556,23.303997759719326,23303997759719326000,0,0,23.303997759719326,35.25476583909556
0x11e67B89080615F2eB09E65e363823F62bb00021,214.94192832254487,142.0802577149337,142080257714933700000,0,0,142.0802577149337,214.94192832254487
0xD1E1255C3EA28008e98f7F20A54804434e499371,15.162005795918933,10.02234281497105,10022342814971050000,0,0,10.02234281497105,15.162005795918933
0x2f5ED4D6457E0Be2a0cD339eE2E58ea29C8B992A,15.136043516842939,10.005181308461957,10005181308461960000,0,0,10.005181308461957,15.136043516842939
0x146217E07978475D9863f014C6e2d537e06DFA9D,90.3219289430987,59.704325915826274,59704325915826280000,0,0,59.704325915826274,90.3219289430987
0x8ED02d151814BB701A5D125aE39Cb7e5e2cE6f1f,242.35915230617002,160.2035074681226,160203507468122650000,0,0,160.2035074681226,242.35915230617002
0xD83e31A0eAE554EB7eE6c52B8634018d91370A06,40.383389854360004,26.694105159883268,26694105159883276000,0,0,26.694105159883268,40.383389854360004
0x3d24e3116A13379c1Ef114FF4381477387715588,1765.7195902027122,1167.1705766584712,1.1671705766584705e+21,0,0,1167.1705766584712,1765.7195902027122
0xE2AD0e568779461f166309B9f07A2DEFbaBAd439,91.07930251602097,60.20496268440407,60204962684404064000,0,0,60.20496268440407,91.07930251602097
0xBaEA8f436728C246d469c46CF59cfc7D60f1b880,4121.658708421203,2724.4862650841965,2.724486265084196e+21,0,0,2724.4862650841965,4121.658708421203
0x7CE3E44f1c02D35e530C03fCff19De23F15Ae60C,4886.06906152116,3229.774464627225,3.229774464627224e+21,2568.1483774608178,2.5681483774608183e+21,5797.922842088044,5180.92832808713
0x41Ae08975fc9F6bDBe7175B5a3f382eA6b4EA277,6.766456067624275,4.472742146716827,4472742146716827000,0,0,4.472742146716827,6.766456067624275
0xB7ecaDEb3207407B143f8a0F98fa13bc92c9F8b8,2866.3938536828928,1894.7349203670967,1.894734920367097e+21,0,0,1894.7349203670967,2866.3938536828928
0xBC7d4a4B475196f4017d812d5b9c5F384d843065,34.746357130711296,22.967930986356446,22967930986356445000,0,0,22.967930986356446,34.746357130711296
0xf68215537766a3a8bc8409FD38f3AD645c0ffE26,196.3369007195131,129.78201912899584,129782019128995840000,0,0,129.78201912899584,196.3369007195131
0x4bc368781a88FBBED3F40c82627664EEDecd4E54,55.152882966387,36.45699043802578,36456990438025777000,0,0,36.45699043802578,55.152882966387
0x0545C6065c19aa56505B85E392b933F076c48060,15.152321711984094,10.015941471352646,10015941471352646000,0,0,10.015941471352646,15.152321711984094
0xAFD84838F03b6D94F3dae1354b466A842Be5DbF2,102.49336331007628,67.74985032847384,67749850328473830000,0,0,67.74985032847384,102.49336331007628
0xa2Fc557c6Ff353DE5A7a10E1729401b12F66E2aD,386.8458333078694,255.71165254389962,255711652543899660000,0,0,255.71165254389962,386.8458333078694
0xecB73B8B0ec02170f38311B25cF88b6Bd0423B7b,856.6340064966153,566.2495975553655,566249597555365600000,0,0,566.2495975553655,856.6340064966153
0xf94C7eE2b2da1E6090DF45C72B2a57a40C607831,443.19634581712114,292.96029640862156,292960296408621580000,0,0,292.96029640862156,443.19634581712114
0x6FAD09c74009274C35b55F03484aE1b109E91328,1090.0333069964286,720.5304911171663,720530491117166300000,0,0,720.5304911171663,1090.0333069964286
0xDe345CC6f5d19683785c0d4652950A8bd666A726,358.66446239447737,237.08328871845552,237083288718455500000,0,0,237.08328871845552,358.66446239447737
0xF3D99a455E64f6431eF4170374ef5A7bfe9220B5,48.181292611348816,31.848651050466295,31848651050466300000,0,0,31.848651050466295,48.181292611348816
0xdADBE008d9E02E1811bD64E787830D4996F1F58a,34.241635261553384,22.634301276211165,22634301276211163000,0,0,22.634301276211165,34.241635261553384
0xf2d6d9D904D7B53598d6Ccf01544c89AeFe3405d,39.12159032111609,25.8600342819164,25860034281916404000,0,0,25.8600342819164,39.12159032111609
0xe5d9DA6e8Fb1BAc6ECF6BDf8f1CA4393D58d12B0,116.65351780117032,77.10995245037748,77109952450377480000,19.17404773359096,19174047733590962000,96.28400018396843,145.66041052426385
0xae2E513B7904CEE5e1b91686F321aDF2a2bdA50a,21.34,14.106101695928,14106101695928000000,0,0,14.106101695928,21.34
0xc22561036bc0Bc261FDF24bE788152525e888a1d,1584.1561899884382,1047.1540917624527,1.0471540917624529e+21,0,0,1047.1540917624527,1584.1561899884382
0x500c64c3F29907336Bd75Fe8599d9D17e95907dD,446.672118115315,295.25784080928753,295257840809287550000,0,0,295.25784080928753,446.672118115315
0x02D2BbF8B2525C55Bd97928D089f98F3077D212b,57.21398166063568,37.81941160889814,37819411608898150000,0,0,37.81941160889814,57.21398166063568
0x0bb6A76aAA1b1e60753FB06c898a2dd482e93dd3,132.17335735727255,87.36882944582567,87368829445825680000,0,0,87.36882944582567,132.17335735727255
0xA1F559f49d233d1049de76CcF2e43190Bb4Ab9cb,98.56551412483309,65.15347544312668,65153475443126670000,0,0,65.15347544312668,98.56551412483309
0x15c4974D99b32d5ac6cE6F91b1B74C30174f6BF2,242.02145776439136,159.9802856523546,159980285652354600000,0,0,159.9802856523546,242.02145776439136
0xe2756b188CC73bB4B04d173a796B3F7dBB28F83f,717.2879807796771,474.13951275281033,474139512752810360000,0,0,474.13951275281033,717.2879807796771
0x33f6e84BF566d7e65A21A0E235366407D9807D66,1.1063102446343844,0.7312898227769264,731289822776926500,0,0,0.7312898227769264,1.1063102446343844
0x4D0baD297ee2a7bfD3276D3BEDA71ccb141E0A7E,1687.0726966537354,1115.1836470206697,1.1151836470206697e+21,0,0,1115.1836470206697,1687.0726966537354
0x892eDd7AB347652505A52da38961691DF659ccd9,168.51500443001103,111.39127412275039,111391274122750380000,0,0,111.39127412275039,168.51500443001103
0x7A9350d0b505871AAe71a74128fE6708aE4E9aDC,94.47888165253069,62.45214211378369,62452142113783685000,0,0,62.45214211378369,94.47888165253069
0xCD4D2aB4ADAF16639bBeC7327dD9699d38e4CDB3,87.85093366176777,58.070956153473304,58070956153473320000,0,0,58.070956153473304,87.85093366176777
0x812d26d8F80fe01d856357235520BD331C1dD2a3,8.671355750383116,5.731913123546123,5731913123546124000,0,0,5.731913123546123,8.671355750383116
0xEeF1058C76e296f49245B4BD18780ACf2CF9fD0D,8.848482750630524,5.848997072870612,5848997072870613000,0,0,5.848997072870612,8.848482750630524
0x0c00Ed980F338259e71D85344173515f8650C1bF,13.603591023076083,8.992204236238258,8992204236238258000,0,0,8.992204236238258,13.603591023076083
0x1aF760c22C7A3FE0B9fBF7aEAa9b2E58D70a87Fc,391.22519726273737,258.60648634478287,258606486344782800000,0,0,258.60648634478287,391.22519726273737
0xCF823790c4A26f4eD9742548DA847Df7Ae6ae5f6,2223.825206370737,1469.9861534692448,1.4699861534692446e+21,0,0,1469.9861534692448,2223.825206370737
0x79B566d85074e35296e7c325E6393012D17BE868,14.045879898300615,9.284564679204278,9284564679204278000,0,0,9.284564679204278,14.045879898300615
0x769687C87648Ef16071DF86626B0FABf6Df5e0c2,3797.9227883984177,2510.491334884279,2.510491334884279e+21,0,0,2510.491334884279,3797.9227883984177
